priority,verdict,skip_reason,type,pr,title,author,merged_by,reviewers,subsystems,merged_at,labels,additions,deletions,files_in_release,files_total,files_existing,files_new,merge_sha,url
70,CANDIDATE,,runtime_bug,#34385,[Bugfix] Fix MTP accuracy for GLM-5,mgoin,jeejeelee,gemini-code-assist; LucasWilkinson,spec_decode,2026-02-12,"bug, speculative-decoding, ready, v1",18,0,1,1,vllm/v1/spec_decode/eagle.py,,ec12d39d44739bee408ec1473acc09e75daf1a5d,https://github.com/vllm-project/vllm/pull/34385
70,CANDIDATE,,runtime_bug,#33848,[Bug Fix] Fix `naive_block_assignment` always defaulting to False due to arg misalignment,RunkaiTao,DarkLight1337,gemini-code-assist; varun-sundar-rabindranath; jeejeelee,lora,2026-02-12,"bug, ready",2,1,2,2,vllm/lora/layers/fused_moe.py | vllm/lora/punica_wrapper/punica_base.py,,e1d97c38f8689da0b11da0fac54cc277c237d5c4,https://github.com/vllm-project/vllm/pull/33848
70,CANDIDATE,,runtime_bug,#34104,Fix Mistral config remap to accept compressed-tensors quantization #34028,baonudesifeizhai,mgoin,gemini-code-assist; mgoin,,2026-02-12,"bug, ready",8,0,1,1,vllm/transformers_utils/configs/mistral.py,,f5897613fb270fb478cda362868713cc338f6be9,https://github.com/vllm-project/vllm/pull/34104
70,CANDIDATE,,runtime_bug,#34433,[Bugfix] Remove broken raw url GGUF model loading support,Isotr0py,vllm-bot,gemini-code-assist; DarkLight1337,,2026-02-12,"bug, ready",1,25,2,2,tests/models/test_gguf_download.py | vllm/model_executor/model_loader/gguf_loader.py,,becbe2480871573f9464e4941b179c1c21f2c786,https://github.com/vllm-project/vllm/pull/34433
70,CANDIDATE,,runtime_bug,#34445,[BugFix] Add block_size validation for mamba cache align mode,peakcrosser7,vllm-bot,gemini-code-assist; heheda12345,config,2026-02-13,"bug, ready",9,0,1,1,vllm/config/vllm.py,,6f019e6e0a0cde34a33826bc08756480816448dd,https://github.com/vllm-project/vllm/pull/34445
70,CANDIDATE,,runtime_bug,#34443,[Bugfix] Remove assert that's no longer valid,bnellnm,vllm-bot,LucasWilkinson; gemini-code-assist,kernels,2026-02-13,"bug, ready",0,1,1,1,vllm/model_executor/layers/fused_moe/fused_moe_modular_method.py,,04ea31baabc6f5be6b0afd88541f569a4c771ab9,https://github.com/vllm-project/vllm/pull/34443
70,CANDIDATE,,runtime_bug,#33907,[Bugfix] Fix Random Dataset Prefix Length Inaccuracy,frankwang28,vllm-bot,gemini-code-assist; ywang96,,2026-02-13,"bug, performance, ready",29,10,1,1,vllm/benchmarks/datasets.py,,b86bf4417e3172b372ff20cccf4d30289a6db8ae,https://github.com/vllm-project/vllm/pull/33907
70,CANDIDATE,,runtime_bug,#34508,[Bugfix] Exclude `language_model_only` key from MM AOT compile hash but include in model one,ywang96,ywang96,Isotr0py; gemini-code-assist,config,2026-02-13,"bug, ready",24,1,3,3,tests/config/test_multimodal_config.py | vllm/config/model.py | vllm/config/multimodal.py,,1dae7b7843062f3468485653779d43ef96c7245c,https://github.com/vllm-project/vllm/pull/34508
70,CANDIDATE,,runtime_bug,#34530,"Revert ""[Bugfix] Fix fused MoE IMA (sans chunking) by using int64 for strides""",mgoin,vllm-bot,gemini-code-assist; tlrmchlsmth,kernels,2026-02-13,bug,27,27,1,1,vllm/model_executor/layers/fused_moe/fused_moe.py,,bfaa5593050ec9bf60e2361b3b9dc575efeee83f,https://github.com/vllm-project/vllm/pull/34530
70,CANDIDATE,,runtime_bug,#34454,[Bugfix]: Fix structured output in multi-turn gpt-oss,bbrowning,vllm-bot,gemini-code-assist; bbrowning; DarkLight1337,,2026-02-13,"bug, structured-output, ready, v1, gpt-oss",29,1,4,4,tests/entrypoints/openai/test_gptoss_structural_tags_integration.py | tests/reasoning/test_gptoss_reasoning_parser.py | tests/v1/structured_output/test_gptoss_structural_tags.py | vllm/reasoning/gptoss_reasoning_parser.py,,fd267bc7b7cd3d001ac5a893eacb9e56ff256822,https://github.com/vllm-project/vllm/pull/34454
70,CANDIDATE,,runtime_bug,#34476,[BUGFIX] Fix accuracy regression for NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4 with TP>1,vadiklyutiy,vllm-bot,gemini-code-assist; tlrmchlsmth,kernels,2026-02-15,"bug, ready, nvidia",117,83,1,1,vllm/model_executor/layers/mamba/mamba_mixer2.py,,604b9eaec53a11ae5193348f6a623dd7cdef48bf,https://github.com/vllm-project/vllm/pull/34476
70,CANDIDATE,,runtime_bug,#34494,[Bugfix] Handle num_expert_group=None in flashinfer block-scale FP8 MoE,haosdent,vllm-bot,gemini-code-assist; mgoin,kernels,2026-02-15,"bug, ready, nvidia",78,0,2,2,tests/kernels/moe/test_flashinfer.py | vllm/model_executor/layers/fused_moe/flashinfer_trtllm_moe.py,,79f3fab05a2d88a5db73591cd3b8afdf956ee723,https://github.com/vllm-project/vllm/pull/34494
70,CANDIDATE,,runtime_bug,#34548,[BugFix] Fix Python 3.13 FlashMLA import error,LucasWilkinson,vllm-bot,gemini-code-assist; jeejeelee,,2026-02-16,"bug, ready, ci/build",1,1,1,1,cmake/external_projects/flashmla.cmake,,bb85929aa6f3790a4fc4eae2b6504c1e0d8e4ffc,https://github.com/vllm-project/vllm/pull/34548
70,CANDIDATE,,runtime_bug,#34453,[Bugfix] Add method to swap quant_method on FusedMoE to fix LoRA issues,bnellnm,vllm-bot,gemini-code-assist; mgoin; varun-sundar-rabindranath,"kernels, lora",2026-02-16,"bug, ready",21,12,2,2,vllm/lora/layers/fused_moe.py | vllm/model_executor/layers/fused_moe/layer.py,,5bff999d12dd061c102381b0c9c5d364c5953ea2,https://github.com/vllm-project/vllm/pull/34453
70,CANDIDATE,,runtime_bug,#34576,[Bugfix] Fix ARC touch KeyError for non-ready T1 blocks in kv offload,Vivo50E,vllm-bot,gemini-code-assist; orozery; Vivo50E,,2026-02-16,"bug, ready, v1",2,1,1,1,vllm/v1/kv_offload/arc_manager.py,,bc56a1d56e98a747de7a6c0610673cecc681d808,https://github.com/vllm-project/vllm/pull/34576
70,CANDIDATE,,runtime_bug,#34507,[Bugfix] Fix fused MoE int32 overflow in stride*offset without perf regression,haosdent,vllm-bot,gemini-code-assist; mgoin; tlrmchlsmth,kernels,2026-02-17,"bug, ready",54,1,2,2,tests/kernels/moe/test_moe.py | vllm/model_executor/layers/fused_moe/fused_moe.py,,b68fd899d1317259d61d8bbaf79dcb2749d17634,https://github.com/vllm-project/vllm/pull/34507
70,CANDIDATE,,runtime_bug,#32922,[Bugfix] Fix 'remove_instance_endpoint' method logic in disagg_proxy_demo,ChenqianCao,hmellor,gemini-code-assist; DarkLight1337; hmellor,,2026-02-17,"bug, documentation, ready, kv-connector",2,2,1,1,examples/online_serving/disaggregated_serving/disagg_proxy_demo.py,,ad65177a1977af535ac0f82312f898a03c425632,https://github.com/vllm-project/vllm/pull/32922
70,CANDIDATE,,runtime_bug,#34653,[BugFix] [Build] fix string literals comparison in indexer_k_quant_and_cache calling site,hongxiayang,vllm-bot,gemini-code-assist; DarkLight1337,kernels,2026-02-18,"bug, ready",2,1,1,1,csrc/cache_kernels.cu,,4a00a511bbf707fcb484d655b3b5eec0ed0ca308,https://github.com/vllm-project/vllm/pull/34653
70,CANDIDATE,,runtime_bug,#34697,[Bugfix] Redo Qwen3.5/Qwen3-Next GDN projector fusion,Isotr0py,vllm-bot,gemini-code-assist; ZJY0516; DarkLight1337; mgoin,"kernels, models",2026-02-18,"bug, ready, qwen",102,192,2,3,vllm/model_executor/layers/linear.py | vllm/model_executor/models/qwen3_next.py,vllm/model_executor/models/qwen3_5.py,c0bd8b13da36e62f982929a9f14bc9ef3ff6a56a,https://github.com/vllm-project/vllm/pull/34697
70,CANDIDATE,,runtime_bug,#34665,[Bugfix] Fix benchmark_fused_collective crash on CustomOp init,mayank-ketkar-sf,ProExpertProg,gemini-code-assist; mayank-ketkar-sf; mmangkad; ProExpertProg,,2026-02-20,"bug, performance, ready",11,6,1,1,benchmarks/kernels/benchmark_fused_collective.py,,648951a9c3ab7d8ade25b80edb55eb4018acfd58,https://github.com/vllm-project/vllm/pull/34665
70,CANDIDATE,,runtime_bug,#34791,[Bugfix] Gate 256-bit instructions to CUDA 12.9+,huydhn,vllm-bot,gemini-code-assist; LopezCastroRoberto; atalman; zou3519,kernels,2026-02-21,"bug, ready, nvidia",4,2,1,1,csrc/activation_kernels.cu,,272b535ab3315a2ed3cd1a5e9803df2b86da4f07,https://github.com/vllm-project/vllm/pull/34791
70,CANDIDATE,,runtime_bug,#34739,[BugFix]: Fix local mypy issues,hickeyma,vllm-bot,gemini-code-assist; hickeyma; hmellor,"api/frontend, distributed",2026-02-23,"bug, frontend, ready, kv-connector",12,6,2,6,vllm/distributed/kv_transfer/kv_connector/v1/nixl_connector.py | vllm/sampling_params.py,vllm/entrypoints/openai/chat_completion/protocol.py | vllm/entrypoints/openai/completion/protocol.py | vllm/entrypoints/openai/responses/protocol.py | vllm/entrypoints/openai/responses/serving.py,e97c46a92ded70813806fd6f33cf8bd9fcf005bc,https://github.com/vllm-project/vllm/pull/34739
70,CANDIDATE,,runtime_bug,#35080,[Bugfix] Fix MRotaryEmbedding missing `truncate` attr with YaRN scaling,haosdent,Isotr0py,gemini-code-assist; Isotr0py,kernels,2026-02-23,"bug, ready",2,0,1,1,vllm/model_executor/layers/rotary_embedding/mrope.py,,a7f341c32326fe5463556c69cfa54d90281041c8,https://github.com/vllm-project/vllm/pull/35080
70,CANDIDATE,,runtime_bug,#35161,[Bugfix] Fix expert_ids padding values in moe_align_block_size kernel,xyang16,vllm-bot,gemini-code-assist; yewentao256; mgoin,kernels,2026-02-25,"bug, ready",12,9,2,2,csrc/moe/moe_align_sum_kernels.cu | tests/kernels/moe/test_moe_align_block_size.py,,3bbb2046ff320395c80c139e55e7c1947c3fb5e1,https://github.com/vllm-project/vllm/pull/35161
70,CANDIDATE,,runtime_bug,#35210,[BugFix] Fix fp4 quant kernel on CUDA 12.8,LopezCastroRoberto,vllm-bot,gemini-code-assist; mgoin,kernels,2026-02-26,"bug, ready, nvidia, quantization",11,7,2,2,csrc/quantization/fp4/activation_nvfp4_quant_fusion_kernels.cu | csrc/quantization/fp4/nvfp4_quant_kernels.cu,,86c3b5a808506e325fd7e59d86d83170fc98c93c,https://github.com/vllm-project/vllm/pull/35210
70,CANDIDATE,,runtime_bug,#35298,[BugFix][XPU] Fix speculative decoding on Intel XPU due to bug with `IGC_ForceOCLSIMDWidth=16`,ofirzaf,jikunshang,gemini-code-assist; yma11; jikunshang,,2026-02-26,"bug, ready",0,3,1,1,vllm/platforms/xpu.py,,a07c4c59392aeffd619ac0a6a1c10fc364cf6840,https://github.com/vllm-project/vllm/pull/35298
70,CANDIDATE,,runtime_bug,#35289,[Bugfix] [Qwen3.5]Fix Qwen3.5 FP8 quantization: tuple shard_id weight loading,Alibaba-HZY,Isotr0py,gemini-code-assist; Isotr0py,kernels,2026-02-26,"bug, ready, qwen",19,8,1,1,vllm/model_executor/layers/linear.py,,32693db8cea5cb9099c4e9d9876def97fdbc5387,https://github.com/vllm-project/vllm/pull/35289
70,CANDIDATE,,runtime_bug,#35368,[Bugfix] Fix Qwen2.5-Omni and Qwen3-Omni mixed-modality embed regression,linyueqian,DarkLight1337,gemini-code-assist; DarkLight1337; linyueqian,models,2026-02-26,"bug, ready, multi-modality, qwen",379,21,2,3,vllm/model_executor/models/qwen2_5_omni_thinker.py | vllm/model_executor/models/qwen3_omni_moe_thinker.py,tests/models/multimodal/processing/test_qwen2_5_omni_embed.py,c0615a296d44ce1963d795ea65dcff6172b4ae8d,https://github.com/vllm-project/vllm/pull/35368
70,CANDIDATE,,runtime_bug,#35275,[Bugfix] Fix uint32 overflow in Mamba selective scan state pointer arithmetic,Josephasafg,heheda12345,gemini-code-assist; heheda12345,kernels,2026-02-26,"bug, ready",1,1,1,1,csrc/mamba/mamba_ssm/selective_scan.h,,ec13e549d3e1de13d05af759cc8bef3f7cf5e318,https://github.com/vllm-project/vllm/pull/35275
70,CANDIDATE,,runtime_bug,#35352,[Bug] Fix missing <think> tag after tool call in MiniMax 2.1,stingoChen,chaunceyjiang,gemini-code-assist; chaunceyjiang; stingoChen,,2026-02-26,"bug, ready",6,1,1,1,vllm/reasoning/minimax_m2_reasoning_parser.py,,7fea7250a46c88c1ba9684d7774d2c4ac17c4b90,https://github.com/vllm-project/vllm/pull/35352
70,CANDIDATE,,runtime_bug,#35125,[BugFix][kv_offload]: Fix kernel block size detection,orozery,NickLucche,gemini-code-assist; NickLucche; hickeyma,,2026-02-26,"bug, ready, v1",14,10,1,1,vllm/v1/kv_offload/worker/cpu_gpu.py,,f2ad952f40a98e0bb7f89763c51a73124ccc20a6,https://github.com/vllm-project/vllm/pull/35125
70,CANDIDATE,,runtime_bug,#34396,[BugFix] Align fused MoE-LoRA kernel config with actual weight shapes ,RunkaiTao,jeejeelee,gemini-code-assist; varun-sundar-rabindranath; jeejeelee,lora,2026-02-26,"bug, ready",5,1,1,1,vllm/lora/layers/fused_moe.py,,a1f53addb132f75704710184f4c1cc4780343329,https://github.com/vllm-project/vllm/pull/34396
70,CANDIDATE,,runtime_bug,#35354,[Bugfix] Remove erroneous lower bound on LoRA vocab size constraint,LucasWilkinson,simon-mo,gemini-code-assist; jeejeelee; alex-jw-brooks,lora,2026-02-26,"bug, ready",4,6,2,2,tests/lora/test_layers.py | vllm/lora/layers/logits_processor.py,,5e58bdc7113a2c62a9bfb71304d0d1563b0da7f3,https://github.com/vllm-project/vllm/pull/35354
70,CANDIDATE,,runtime_bug,#35434,[BugFix] Repo utils debug print patch,pi314ever,njhill,gemini-code-assist; njhill; pi314ever,,2026-02-27,"bug, ready",1,1,1,1,vllm/transformers_utils/repo_utils.py,,1a8c71674e8bf522506bfe7ea904808df17ad661,https://github.com/vllm-project/vllm/pull/35434
70,CANDIDATE,,runtime_bug,#35424,[Bugfix] disable allreduce_rms_fusion by default when pp size > 1,ZJY0516,ProExpertProg,gemini-code-assist; ZJY0516; ProExpertProg; yewentao256,config,2026-02-27,"bug, ready",3,0,1,1,vllm/config/vllm.py,,487e5c51f72739981d7af3d0d42386ae4fe7824f,https://github.com/vllm-project/vllm/pull/35424
70,CANDIDATE,,runtime_bug,#35369,[Bug] correct out dtype of rms_norm_gated native path,zufangzhu,jikunshang,gemini-code-assist; vadiklyutiy; jikunshang; ProExpertProg,kernels,2026-02-27,"bug, ready",1,1,1,1,vllm/model_executor/layers/layernorm.py,,516cf26698f07d2c92dd61bd5541ceb1376401bc,https://github.com/vllm-project/vllm/pull/35369
70,CANDIDATE,,runtime_bug,#35423,[Bugfix] Add missing activation attr to RMSNormGated,Tib-Gridello,jikunshang,gemini-code-assist; jikunshang,kernels,2026-02-27,"bug, ready",3,0,1,1,vllm/model_executor/layers/layernorm.py,,6467b635b6acfd5b30dd31804c79ef70ad4bf834,https://github.com/vllm-project/vllm/pull/35423
70,CANDIDATE,,runtime_bug,#35420,[Bugfix] Add monkeypatch to prevent race condition from writing,Lucaskabela,zou3519,gemini-code-assist; zou3519; ProExpertProg; Lucaskabela,,2026-02-27,"bug, ready",43,0,1,1,vllm/compilation/compiler_interface.py,,234a65b781d9dc51d28aebb208096baa8fe0458e,https://github.com/vllm-project/vllm/pull/35420
70,CANDIDATE,,runtime_bug,#35537,[Bugfix] Fixes for SLA finder,DarkLight1337,vllm-bot,gemini-code-assist; DarkLight1337; Isotr0py,,2026-02-28,"bug, documentation, performance",65,21,5,5,docs/benchmarking/sweeps.md | vllm/benchmarks/datasets.py | vllm/benchmarks/sweep/plot.py | vllm/benchmarks/sweep/serve.py | vllm/benchmarks/sweep/serve_sla.py,,fd68cd132bbd8844d733ef9069e0d3b28f11c20e,https://github.com/vllm-project/vllm/pull/35537
70,CANDIDATE,,runtime_bug,#35256,[Bugfix] Fix dtype mismatch in RMSNormGated.forward_native() during torch.compile,haosdent,zou3519,gemini-code-assist; zou3519; haosdent,kernels,2026-03-01,"bug, ready",71,4,2,2,tests/kernels/test_fla_layernorm_guard.py | vllm/model_executor/layers/layernorm.py,,6290470843c131681e3e1318ae71070a34f33225,https://github.com/vllm-project/vllm/pull/35256
70,CANDIDATE,,runtime_bug,#35773,[BugFix] Fix cmake based incremental install (wrong vllm install dir),LucasWilkinson,vllm-bot,gemini-code-assist; yewentao256,,2026-03-03,"bug, ready, ci/build",8,12,1,1,cmake/external_projects/vllm_flash_attn.cmake,,f44d1ddc8cf71e9d48fd9aa6633341fa11f395f9,https://github.com/vllm-project/vllm/pull/35773
70,CANDIDATE,,runtime_bug,#35846,[Bugfix][CPUOffloadingManager] Prevent eviction of already-stored blocks in LRU/ARC `prepare_store()`,ronensc,orozery,gemini-code-assist; orozery; ronensc,,2026-03-04,"bug, ready, v1",67,5,3,3,tests/v1/kv_offload/test_cpu_manager.py | vllm/v1/kv_offload/arc_manager.py | vllm/v1/kv_offload/lru_manager.py,,bb6888b8b1a03e683ff4ed5f1fb6df5a0582fd6f,https://github.com/vllm-project/vllm/pull/35846
70,CANDIDATE,,runtime_bug,#36036,[Bugfix] Fix block_size for hybrid model MTP,benchislett,benchislett,gemini-code-assist; benchislett; LucasWilkinson,spec_decode,2026-03-05,"bug, speculative-decoding, ready, v1",25,17,2,2,tests/v1/spec_decode/test_eagle.py | vllm/v1/spec_decode/eagle.py,,57c629e9c1ce10ae649c5cb7411770ac31240bb0,https://github.com/vllm-project/vllm/pull/36036
70,CANDIDATE,,runtime_bug,#36114,[Bugfix] Fix mypy errors in hermes_tool_parser.py,842974287,DarkLight1337,houseroad; gemini-code-assist; DarkLight1337,,2026-03-05,"bug, ready",3,0,1,1,vllm/tool_parsers/hermes_tool_parser.py,,3c23ac840e758e7b4ff34752e25d9eac12e4a3da,https://github.com/vllm-project/vllm/pull/36114
70,CANDIDATE,,runtime_bug,#35976,[Bugfix] Fix RunAI streamer crash with S3-hosted model paths,AjAnubolu,hmellor,gemini-code-assist; DarkLight1337; AjAnubolu; hmellor,,2026-03-05,"bug, frontend, ready, v1",33,22,1,1,vllm/transformers_utils/repo_utils.py,,ed81d5edd16b0d933d0e1115003c258dcecd991c,https://github.com/vllm-project/vllm/pull/35976
70,CANDIDATE,,runtime_bug,#36140,[Bugfix] Fix Qwen-VL tokenizer implementation,DarkLight1337,vllm-bot,gemini-code-assist; DarkLight1337; Isotr0py,"config, models",2026-03-05,"bug, performance, ready, qwen",118,66,6,9,tests/tokenizers_/test_basic.py | vllm/benchmarks/serve.py | vllm/config/model.py | vllm/model_executor/models/qwen_vl.py | vllm/tokenizers/deepseek_v32.py | vllm/tokenizers/registry.py,vllm/renderers/qwen_vl.py | vllm/renderers/registry.py | vllm/tokenizers/qwen_vl.py,719634815791ad97cf1e35ad52d4e39e630aeafd,https://github.com/vllm-project/vllm/pull/36140
70,CANDIDATE,,runtime_bug,#36146,[Bugfix] Disable FlashInfer TRTLLM BF16 path for non-gated MoE,tomeras91,vllm-bot,robertgshaw2-redhat; gemini-code-assist,kernels,2026-03-05,"bug, ready, nvidia",3,3,1,1,vllm/model_executor/layers/fused_moe/flashinfer_trtllm_moe.py,,86483ca7749b3d7a2ae16283a7896c203983f1ef,https://github.com/vllm-project/vllm/pull/36146
70,CANDIDATE,,runtime_bug,#36156,[Bugfix] Fix simple Mistral-Small example,DarkLight1337,vllm-bot,gemini-code-assist; Isotr0py,,2026-03-06,"bug, documentation, ready",5,2,1,1,examples/offline_inference/mistral-small.py,,de00ebeac4abddafff9f23bb598a6619b5892261,https://github.com/vllm-project/vllm/pull/36156
70,CANDIDATE,,runtime_bug,#35892,[Bugfix] Fix inner_dp_world initialization order for multi-node TP,zyongye,vllm-bot,gemini-code-assist; njhill,,2026-03-06,"bug, ready, ci/build, v1",11,3,3,3,.buildkite/test_areas/distributed.yaml | tests/distributed/test_multiproc_executor.py | vllm/v1/executor/multiproc_executor.py,,86e1060b17d9042ab8f7b7baba26b1d6cbc36c2b,https://github.com/vllm-project/vllm/pull/35892
70,CANDIDATE,,runtime_bug,#36191,[BugFix] avoid infinite loop with VLLM_PORT and get_open_ports_list,walterbm,vllm-bot,gemini-code-assist; simon-mo,,2026-03-06,"bug, ready",51,7,2,2,tests/utils_/test_network_utils.py | vllm/utils/network_utils.py,,43e77e59abcaf0764aa6851fcc2bc9b86d4afdba,https://github.com/vllm-project/vllm/pull/36191
70,CANDIDATE,,runtime_bug,#36165,[Bugfix] Fix `cudagraph_mode:FULL` dispatch (This does not impact `FULL_AND_PIECEWISE` (default)),TQCB,mgoin,gemini-code-assist; LucasWilkinson; mgoin,,2026-03-06,"bug, ready, v1, nvidia",2,4,1,1,vllm/v1/cudagraph_dispatcher.py,,39f9ea0da4a45e9638937b062f86f03db313a0d8,https://github.com/vllm-project/vllm/pull/36165
70,CANDIDATE,,runtime_bug,#36068,[Bugfix] Quickfix followups to busy loop removal in #28053,tjohnson31415,vllm-bot,gemini-code-assist; njhill,,2026-03-06,"bug, ready, v1",23,22,1,1,vllm/v1/executor/multiproc_executor.py,,6b625a8807f4c82137c46d58dfb38f8eeef4865c,https://github.com/vllm-project/vllm/pull/36068
70,CANDIDATE,,runtime_bug,#35931,[Bugfix][LMCache][KVConnector] fix potential memory leak in LMCache multiprocess mode,royyhuang,simon-mo,gemini-code-assist; ApostaC; royyhuang,distributed,2026-03-07,"bug, ready, kv-connector",28,0,1,1,vllm/distributed/kv_transfer/kv_connector/v1/lmcache_mp_connector.py,,63298ee17350e4eda3f574eab16286bc405b23a6,https://github.com/vllm-project/vllm/pull/35931
70,CANDIDATE,,runtime_bug,#36243,[Bugfix] Skip out-of-stage layers in get_layers_from_vllm_config for pipeline parallel,tusharshetty61,vllm-bot,gemini-code-assist; tusharshetty61; yewentao256,config,2026-03-09,"bug, ready, v1",2,1,1,1,vllm/config/vllm.py,,c4d859c274960d62f0b2ff6e7ac96be452994b55,https://github.com/vllm-project/vllm/pull/36243
70,CANDIDATE,,runtime_bug,#36300,[Bug] Fix pooling model benchmark script,yewentao256,MatthewBonanni,gemini-code-assist; yewentao256; MatthewBonanni,,2026-03-09,"bug, performance, ready",13,5,2,2,vllm/benchmarks/lib/endpoint_request_func.py | vllm/benchmarks/serve.py,,be292b7c14e08e6e6883d5ebee79240d04814159,https://github.com/vllm-project/vllm/pull/36300
